tweet_id,text,created_at,author_id,conversation_id,referenced_tweets,attachments,context_annotations,geo,source,searched_term
1727590891836064203,"RT @Etienne_Chouard: « C'est officiel, l'Irlande décide d'expulser immédiatement l'ambassadeur d'Israël à Dublin et accuse Israël devant la…",2023-11-23 07:32:20+00:00,1499011885869453313,1727590891836064203,[<ReferencedTweet id=1727269258009145776 type=retweeted>],,"[{'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '855414580125720576', 'name': 'Dublin', 'description': 'Dublin'}}]",,,CPI
1727590888790949986,"RT @jairbolsonaro: - O interesse externo não é com o meio ambiente, emissões de carbono ou com os indígenas, mas sim com nossas riquezas e…",2023-11-23 07:32:19+00:00,1612154588785680387,1727590888790949986,[<ReferencedTweet id=1727322561216979252 type=retweeted>],,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '912697101083041792', 'name': 'Jair Bolsonaro', 'description': 'Jair Bolsonaro'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '912697101083041792', 'name': 'Jair Bolsonaro', 'description': 'Jair Bolsonaro'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '912697101083041792', 'name': 'Jair Bolsonaro', 'description': 'Jair Bolsonaro'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518653237720625152', 'name': 'Brazil political figures'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '874811014151192576', 'name': 'Global Environmental Issues', 'description': 'Environmentally/wildlife aware discussion and policies that affect them.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}]",,,CPI
1727590872361869519,"RT @leandroruschel: Estadão reclama de perseguição, mas foi o primeiro veículo a criar lista negra de ""bolsonaristas""

Aconteceu ainda mais…",2023-11-23 07:32:15+00:00,104863837,1727590872361869519,[<ReferencedTweet id=1727348842993955152 type=retweeted>],,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}]",,,CPI
1727590865370026196,"RT @leandroruschel: Estadão reclama de perseguição, mas foi o primeiro veículo a criar lista negra de ""bolsonaristas""

Aconteceu ainda mais…",2023-11-23 07:32:14+00:00,41113198,1727590865370026196,[<ReferencedTweet id=1727348842993955152 type=retweeted>],,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1411038381841084418', 'name': 'Brazil General Elections 2022', 'description': 'Brazil General Elections 2022 (presidential, gubernatorial, VPS)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940800985427968', 'name': 'Brazil political events'}}]",,,CPI
1727590831454867842,"RT @DESNOT6: C'est donc bien un assassinat. Israël assassine des journalistes. Encore un crime de guerre pour la CPI. La liste s'allonge.
h…",2023-11-23 07:32:05+00:00,1310910094658416640,1727590831454867842,[<ReferencedTweet id=1727577983240528127 type=retweeted>],,[],,,CPI
1727590813587190051,"RT @gazetadopovo: Morte de réu do 8/1 reabre debate sobre CPI contra abusos do STF e impeachment de Moraes: https://t.co/nvoc9DSH4c

@gprep…",2023-11-23 07:32:01+00:00,1558724778822975491,1727590813587190051,[<ReferencedTweet id=1727454411943723425 type=retweeted>],,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '937638599612174336', 'name': 'Brazil Supreme Federal Court \u2003', 'description': 'Brazil Supreme Federal Court \u2003'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '937638599612174336', 'name': 'Brazil Supreme Federal Court \u2003', 'description': 'Brazil Supreme Federal Court \u2003'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1455305940291375106', 'name': 'Brazil politics'}}]",,,CPI
1727590806888829078,"RT @Etienne_Chouard: « C'est officiel, l'Irlande décide d'expulser immédiatement l'ambassadeur d'Israël à Dublin et accuse Israël devant la…",2023-11-23 07:32:00+00:00,1602070031139045377,1727590806888829078,[<ReferencedTweet id=1727269258009145776 type=retweeted>],,"[{'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '855414580125720576', 'name': 'Dublin', 'description': 'Dublin'}}]",,,CPI
1727590783291625736,"RT @forocpi: Experiencias de innovación abierta y CPI enfocadas a cambio climático y ODS. Ponencia: Ylenia Díaz Morán.
@LasNaves https://t.…",2023-11-23 07:31:54+00:00,720577907584811009,1727590783291625736,[<ReferencedTweet id=1727351581136630127 type=retweeted>],,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1265415402915393537', 'name': 'Climate change'}}]",,,CPI
1727590687233691964,RT @forocpi: ¡Felicidades a los brillantes ganadores de los Premios de la Ruta CPI! Su innovación y dedicación han dejado una marca imborra…,2023-11-23 07:31:31+00:00,720577907584811009,1727590687233691964,[<ReferencedTweet id=1727567673477706216 type=retweeted>],,[],,,CPI
1727590681546309706,"#Indonesia #Rupiah
#InterestRate Decision
at 6% unch
Next #BI meeting on Dec 21
🧮👉https://t.co/985nr5gRqZ

#PPI #CoreCPI #CPI 
#InflationRate #CentralBank #UnemploymentRate #EconomicIndicator #RetailSales #AUD #INR #ILS #JPY #HKD #SGD #TWD #MYR #PHP #CNY #SAR #KWR #VND #THB https://t.co/z2YgFZXByO",2023-11-23 07:31:30+00:00,1312959507903975426,1727590681546309706,,{'media_keys': ['3_1727590677028974592']},"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000491756', 'name': 'The Walking Dead', 'description': 'In the years following a zombie apocalypse, survivors seek refuge in a world overrun by the dead.\n\nPhoto via @WalkingDead_AMC'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10027337089', 'name': 'The Walking Dead'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028588302', 'name': 'The Walking Dead'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '1041821408295145473', 'name': 'The Walking Dead'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486758812849635329', 'name': 'Retail Sales'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1486766254446637061', 'name': 'Unemployment Rate'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '1223191197377712129', 'name': 'The Walking Dead'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847869772129685504', 'name': 'Sci-fi & fantasy', 'description': 'Sci-fi and fantasy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1223191197377712129', 'name': 'The Walking Dead'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1283481070956998656', 'name': 'Sci-fi & fantasy TV'}}]",,,CPI
1727590947641602518,"RT @ripster47: 💡 Daily Recap &amp; Teachings from Tenet💡
"" Make it Repeatable""- Must watch
https://t.co/IHsbPsKAQU
00:00  Introduction + Levels…",2023-11-23 07:32:33+00:00,325478298,1727590947641602518,[<ReferencedTweet id=1727545033228968291 type=retweeted>],,[],,,NVDA
